IndexCode,Monat,Wert
LKI_1938,2019-01,5046.1
LKI_1938,2019-02,5046.1
LKI_1938,2019-03,5089.1
LKI_1938,2019-04,5093.9
LKI_1938,2019-05,5103.5
LKI_1938,2019-06,5108.2
LKI_1938,2019-07,5089.1
LKI_1938,2019-08,5093.9
LKI_1938,2019-09,5117.8
LKI_1938,2019-10,5127.4
LKI_1938,2019-11,5136.9
LKI_1938,2019-12,5170.4
LKI_1938,2020-01,5146.5
LKI_1938,2020-02,5156.1
LKI_1938,2020-03,5170.4
LKI_1938,2020-04,5170.4
LKI_1938,2020-05,5136.9
LKI_1938,2020-06,5165.6
LKI_1938,2020-07,5175.2
LKI_1938,2020-08,5165.6
LKI_1938,2020-09,5189.6
LKI_1938,2020-10,5194.3
LKI_1945,1946-04,113.4
LKI_1945,1946-05,113.4
LKI_1945,1946-06,113.7
LKI_1945,1946-07,121.7
LKI_1945,1946-08,123.2
LKI_1945,1946-09,125.6
LKI_1945,1946-10,134.9
LKI_1945,1946-11,141.8
LKI_1945,1946-12,143.7
LKI_1945,1947-01,145.4
LKI_1945,1947-02,154.4
LKI_1945,1947-03,166.2
LKI_1945,1947-04,168.7
LKI_1945,1947-05,188.4
LKI_1945,1947-06,189.1
LKI_1945,1947-07,260.5
LKI_1945,1947-08,301.0
LKI_1945,1947-09,342.0
LKI_1945,1947-10,350.2
LKI_1945,1947-11,354.5
LKI_1945,1947-12,357.0
LKI_1945,1948-01,359.6
LKI_1945,1948-02,359.7
LKI_1945,1948-03,367.6
LKI_1945,1948-04,364.3
LKI_1945,1948-05,363.5
LKI_1945,1948-06,361.8
LKI_1945,1948-07,358.2
LKI_1945,1948-08,358.1
LKI_1945,1948-09,357.0
LKI_1945,1948-10,423.0
LKI_1945,1948-11,430.9
LKI_1945,1948-12,432.7
LKI_1945,1949-01,435.1
LKI_1945,1949-02,431.3
LKI_1945,1949-03,429.0
LKI_1945,1949-04,427.8
LKI_1945,1949-05,427.3
LKI_1945,1949-06,508.6
LKI_1945,1949-07,509.1
LKI_1945,1949-08,504.0
LKI_1945,1949-09,515.9
LKI_1945,1949-10,521.4
LKI_1945,1949-11,542.3
LKI_1945,1949-12,560.0
LKI_1945,1950-01,555.6
LKI_1945,1950-02,540.6
LKI_1945,1950-03,532.7
LKI_1945,1950-04,524.2
LKI_1945,1950-05,517.7
LKI_1945,1950-06,534.3
LKI_1945,1950-07,535.6
LKI_1945,1950-08,526.1
LKI_1945,1950-09,541.2
LKI_1945,1950-10,578.0
LKI_1945,1950-11,588.4
LKI_1945,1950-12,598.3
LKI_1945,1951-01,611.3
LKI_1945,1951-02,614.4
LKI_1945,1951-03,634.0
LKI_1945,1951-04,624.8
LKI_1945,1951-05,627.1
LKI_1945,1951-06,653.7
LKI_1945,1951-07,716.2
LKI_1945,1951-08,750.2
LKI_1945,1951-09,751.5
LKI_1945,1951-10,784.7
LKI_1945,1951-11,800.8
LKI_1945,1951-12,832.0
LKI_1945,1952-01,833.5
LKI_1945,1952-02,825.8
LKI_1945,1952-03,821.6
LKI_1945,1952-04,806.1
LKI_1945,1952-05,808.2
LKI_1945,1952-06,836.8
LKI_1945,1952-07,817.1
LKI_1945,1952-08,809.2
LKI_1945,1952-09,814.0
LKI_1945,1952-10,817.1
LKI_1945,1952-11,814.9
LKI_1945,1952-12,823.8
LKI_1945,1953-01,814.5
LKI_1945,1953-02,810.3
LKI_1945,1953-03,791.6
LKI_1945,1953-04,744.5
LKI_1945,1953-05,742.1
LKI_1945,1953-06,762.9
LKI_1945,1953-07,752.9
LKI_1945,1953-08,766.6
LKI_1945,1953-09,768.5
LKI_1945,1953-10,778.8
LKI_1945,1953-11,781.2
LKI_1945,1953-12,785.0
LKI_1945,1954-01,816.1
LKI_1945,1954-02,817.0
LKI_1945,1954-03,807.0
LKI_1945,1954-04,811.4
LKI_1945,1954-05,799.1
LKI_1945,1954-06,796.3
LKI_1945,1954-07,796.1
LKI_1945,1954-08,793.9
LKI_1945,1954-09,787.2
LKI_1945,1954-10,803.0
LKI_1945,1954-11,805.0
LKI_1945,1954-12,808.3
LKI_1945,1955-01,820.7
LKI_1945,1955-02,817.7
LKI_1945,1955-03,810.9
LKI_1945,1955-04,798.8
LKI_1945,1955-05,780.5
LKI_1945,1955-06,799.2
LKI_1945,1955-07,809.6
LKI_1945,1955-08,809.6
LKI_1945,1955-09,808.7
LKI_1945,1955-10,811.3
LKI_1945,1955-11,818.6
LKI_1945,1955-12,830.1
LKI_1945,1956-01,831.7
LKI_1945,1956-02,857.9
LKI_1945,1956-03,864.6
LKI_1945,1956-04,833.8
LKI_1945,1956-05,805.9
LKI_1945,1956-06,830.4
LKI_1945,1956-07,832.2
LKI_1945,1956-08,832.0
LKI_1945,1956-09,824.9
LKI_1945,1956-10,837.3
LKI_1945,1956-11,850.4
LKI_1945,1956-12,854.0
LKI_1945,1957-01,875.0
LKI_1945,1957-02,868.3
LKI_1945,1957-03,855.5
LKI_1945,1957-04,835.1
LKI_1945,1957-05,825.9
LKI_1945,1957-06,835.6
LKI_1945,1957-07,859.8
LKI_1945,1957-08,863.6
LKI_1945,1957-09,862.2
LKI_1945,1957-10,861.8
LKI_1945,1957-11,860.5
LKI_1945,1957-12,873.8
LKI_1945,1958-01,884.3
LKI_1945,1958-02,892.8
LKI_1945,1958-03,899.5
LKI_1945,1958-04,881.5
LKI_1945,1958-05,861.9
LKI_1945,1958-06,890.1
LKI_1945,1958-07,868.9
LKI_1945,1958-08,858.0
LKI_1945,1958-09,865.6
LKI_1945,1958-10,857.4
LKI_1945,1958-11,864.5
LKI_1945,1958-12,887.9
LKI_1945,1959-01,891.5
LKI_1945,1959-02,900.1
LKI_1945,1959-03,868.1
LKI_1945,1959-04,874.2
LKI_1945,1959-05,882.1
LKI_1945,1959-06,909.3
LKI_1945,1959-07,900.5
LKI_1945,1959-08,890.0
LKI_1945,1959-09,887.4
LKI_1945,1959-10,887.4
LKI_1945,1959-11,897.9
LKI_1945,1959-12,895.3
LKI_1945,1960-01,894.4
LKI_1945,1960-02,895.3
LKI_1945,1960-03,897.9
LKI_1945,1960-04,902.3
LKI_1945,1960-05,910.2
LKI_1945,1960-06,918.9
LKI_1945,1960-07,917.2
LKI_1945,1960-08,911.0
LKI_1945,1960-09,899.7
LKI_1945,1960-10,895.3
LKI_1945,1960-11,897.9
LKI_1945,1960-12,897.9
LKI_1945,1961-01,909.3
LKI_1945,1961-02,912.8
LKI_1945,1961-03,914.5
LKI_1945,1961-04,918.9
LKI_1945,1961-05,925.1
LKI_1945,1961-06,949.6
LKI_1945,1961-07,947.0
LKI_1945,1961-08,940.8
LKI_1945,1961-09,935.6
LKI_1945,1961-10,936.4
LKI_1945,1961-11,946.1
LKI_1945,1961-12,947.0
LKI_1945,1962-01,955.7
LKI_1945,1962-02,957.5
LKI_1945,1962-03,964.5
LKI_1945,1962-04,978.5
LKI_1945,1962-05,990.8
LKI_1945,1962-06,1016.2
LKI_1945,1962-07,996.9
LKI_1945,1962-08,977.6
LKI_1945,1962-09,977.6
LKI_1945,1962-10,969.7
LKI_1945,1962-11,969.7
LKI_1945,1962-12,971.5
LKI_1945,1963-01,981.1
LKI_1945,1963-02,995.1
LKI_1945,1963-03,999.5
LKI_1945,1963-04,1002.1
LKI_1945,1963-05,1010.0
LKI_1945,1963-06,1031.1
LKI_1945,1963-07,1014.4
LKI_1945,1963-08,994.3
LKI_1945,1963-09,1006.5
LKI_1945,1963-10,999.5
LKI_1945,1963-11,1011.8
LKI_1945,1963-12,1014.4
LKI_1945,1964-01,1024.9
LKI_1945,1964-02,1026.7
LKI_1945,1964-03,1025.8
LKI_1945,1964-04,1031.9
LKI_1945,1964-05,1041.6
LKI_1945,1964-06,1064.3
LKI_1945,1964-07,1069.6
LKI_1945,1964-08,1047.7
LKI_1945,1964-09,1045.1
LKI_1945,1964-10,1043.3
LKI_1945,1964-11,1050.3
LKI_1945,1964-12,1050.3
LKI_1945,1965-01,1054.7
LKI_1945,1965-02,1053.0
LKI_1945,1965-03,1060.0
LKI_1945,1965-04,1067.0
LKI_1945,1965-05,1099.4
LKI_1945,1965-06,1168.6
LKI_1945,1965-07,1136.2
LKI_1945,1965-08,1116.9
LKI_1945,1965-09,1108.1
LKI_1945,1965-10,1096.8
LKI_1945,1965-11,1109.0
LKI_1945,1965-12,1117.8
LKI_1945,1966-01,1111.6
LKI_1945,1966-02,1103.8
LKI_1945,1966-03,1104.6
LKI_1945,1966-04,1118.7
LKI_1945,1966-05,1118.7
LKI_1945,1966-06,1147.6
LKI_1945,1966-07,1126.5
LKI_1945,1966-08,1113.4
LKI_1945,1966-09,1114.3
LKI_1945,1966-10,1116.0
LKI_1945,1966-11,1129.2
LKI_1945,1966-12,1131.8
LKI_1945,1967-01,1156.7
LKI_1945,1967-02,1155.5
LKI_1945,1967-03,1152.2
LKI_1945,1967-04,1153.3
LKI_1945,1967-05,1158.9
LKI_1945,1967-06,1156.7
LKI_1945,1967-07,1164.5
LKI_1945,1967-08,1166.7
LKI_1945,1967-09,1174.6
LKI_1945,1967-10,1176.8
LKI_1945,1967-11,1176.8
LKI_1945,1967-12,1179.0
LKI_1945,1968-01,1180.2
LKI_1945,1968-02,1183.5
LKI_1945,1968-03,1188.0
LKI_1945,1968-04,1188.0
LKI_1945,1968-05,1184.6
LKI_1945,1968-06,1192.5
LKI_1945,1968-07,1195.8
LKI_1945,1968-08,1201.4
LKI_1945,1968-09,1202.6
LKI_1945,1968-10,1212.6
LKI_1945,1968-11,1213.8
LKI_1945,1968-12,1214.9
LKI_1945,1969-01,1219.4
LKI_1945,1969-02,1219.4
LKI_1945,1969-03,1219.4
LKI_1945,1969-04,1223.8
LKI_1945,1969-05,1223.8
LKI_1945,1969-06,1231.7
LKI_1945,1969-07,1239.5
LKI_1945,1969-08,1238.4
LKI_1945,1969-09,1238.4
LKI_1945,1969-10,1242.9
LKI_1945,1969-11,1247.3
LKI_1945,1969-12,1256.3
LKI_1945,1970-01,1266.4
LKI_1945,1970-02,1265.3
LKI_1945,1970-03,1266.4
LKI_1945,1970-04,1269.7
LKI_1945,1970-05,1275.3
LKI_1945,1970-06,1288.8
LKI_1945,1970-07,1296.6
LKI_1945,1970-08,1295.5
LKI_1945,1970-09,1297.7
LKI_1945,1970-10,1303.3
LKI_1945,1970-11,1307.8
LKI_1945,1970-12,1314.5
LKI_1945,1971-01,1319.0
LKI_1945,1971-02,1321.2
LKI_1945,1971-03,1322.4
LKI_1945,1971-04,1330.2
LKI_1945,1971-05,1329.1
LKI_1945,1971-06,1343.6
LKI_1945,1971-07,1353.7
LKI_1945,1971-08,1362.7
LKI_1945,1971-09,1367.2
LKI_1945,1971-10,1372.8
LKI_1945,1971-11,1373.9
LKI_1945,1971-12,1378.4
LKI_1945,1972-01,1389.5
LKI_1945,1972-02,1396.3
LKI_1945,1972-03,1404.1
LKI_1945,1972-04,1405.2
LKI_1945,1972-05,1408.6
LKI_1945,1972-06,1431.0
LKI_1945,1972-07,1436.6
LKI_1945,1972-08,1447.8
LKI_1945,1972-09,1454.5
LKI_1945,1972-10,1469.0
LKI_1945,1972-11,1475.8
LKI_1945,1972-12,1483.6
LKI_1945,1973-01,1501.5
LKI_1945,1973-02,1508.2
LKI_1945,1973-03,1511.6
LKI_1945,1973-04,1517.2
LKI_1945,1973-05,1522.8
LKI_1945,1973-06,1534.0
LKI_1945,1973-07,1538.5
LKI_1945,1973-08,1548.5
LKI_1945,1973-09,1549.7
LKI_1945,1973-10,1572.1
LKI_1945,1973-11,1593.3
LKI_1945,1973-12,1600.1
LKI_1945,1974-01,1623.6
LKI_1945,1974-02,1634.8
LKI_1945,1974-03,1647.1
LKI_1945,1974-04,1665.0
LKI_1945,1974-05,1669.5
LKI_1945,1974-06,1690.7
LKI_1945,1974-07,1693.0
LKI_1945,1974-08,1701.9
LKI_1945,1974-09,1706.4
LKI_1945,1974-10,1728.8
LKI_1945,1974-11,1743.4
LKI_1945,1974-12,1754.6
LKI_1945,1975-01,1773.6
LKI_1945,1975-02,1791.5
LKI_1945,1975-03,1799.4
LKI_1945,1975-04,1808.3
LKI_1945,1975-05,1812.8
LKI_1945,1975-06,1831.8
LKI_1945,1975-07,1844.1
LKI_1945,1975-08,1852.0
LKI_1945,1975-09,1855.3
LKI_1945,1975-10,1862.1
LKI_1945,1975-11,1865.4
LKI_1945,1975-12,1873.3
LKI_1945,1976-01,1902.4
LKI_1945,1976-02,1922.5
LKI_1945,1976-03,1939.3
LKI_1945,1976-04,1948.3
LKI_1945,1976-05,1948.3
LKI_1945,1976-06,1968.4
LKI_1945,1976-07,1966.2
LKI_1945,1976-08,1989.7
LKI_1945,1976-09,1988.6
LKI_1945,1976-10,1996.4
LKI_1945,1976-11,1998.7
LKI_1945,1976-12,2008.7
LKI_1945,1977-01,2033.6
LKI_1945,1977-02,2045.4
LKI_1945,1977-03,2051.3
LKI_1945,1977-04,2055.2
LKI_1945,1977-05,2061.1
LKI_1945,1977-06,2080.7
LKI_1945,1977-07,2088.6
LKI_1945,1977-08,2090.5
LKI_1945,1977-09,2086.6
LKI_1945,1977-10,2096.4
LKI_1945,1977-11,2086.6
LKI_1945,1977-12,2092.5
LKI_1945,1978-01,2114.1
LKI_1945,1978-02,2123.9
LKI_1945,1978-03,2129.8
LKI_1945,1978-04,2135.7
LKI_1945,1978-05,2139.7
LKI_1945,1978-06,2147.5
LKI_1945,1978-07,2151.5
LKI_1945,1978-08,2165.2
LKI_1945,1978-09,2157.4
LKI_1945,1978-10,2161.3
LKI_1945,1978-11,2163.2
LKI_1945,1978-12,2169.1
LKI_1945,1979-01,2188.8
LKI_1945,1979-02,2200.6
LKI_1945,1979-03,2204.5
LKI_1945,1979-04,2206.5
LKI_1945,1979-05,2206.5
LKI_1945,1979-06,2216.3
LKI_1945,1979-07,2235.9
LKI_1945,1979-08,2235.9
LKI_1945,1979-09,2237.9
LKI_1945,1979-10,2249.7
LKI_1945,1979-11,2259.5
LKI_1945,1979-12,2271.3
LKI_1945,1980-01,2298.8
LKI_1945,1980-02,2318.5
LKI_1945,1980-03,2326.3
LKI_1945,1980-04,2336.1
LKI_1945,1980-05,2347.9
LKI_1945,1980-06,2373.5
LKI_1945,1980-07,2383.3
LKI_1945,1980-08,2399.0
LKI_1945,1980-09,2393.1
LKI_1945,1980-10,2401.0
LKI_1945,1980-11,2403.0
LKI_1945,1980-12,2422.6
LKI_1945,1981-01,2459.9
LKI_1945,1981-02,2473.7
LKI_1945,1981-03,2493.3
LKI_1945,1981-04,2509.0
LKI_1945,1981-05,2507.1
LKI_1945,1981-06,2522.8
LKI_1945,1981-07,2538.5
LKI_1945,1981-08,2552.3
LKI_1945,1981-09,2558.2
LKI_1945,1981-10,2573.9
LKI_1945,1981-11,2570.0
LKI_1945,1981-12,2577.8
LKI_1945,1982-01,2611.2
LKI_1945,1982-02,2621.0
LKI_1945,1982-03,2642.7
LKI_1945,1982-04,2654.4
LKI_1945,1982-05,2658.4
LKI_1945,1982-06,2672.1
LKI_1945,1982-07,2678.0
LKI_1945,1982-08,2682.0
LKI_1945,1982-09,2683.9
LKI_1945,1982-10,2691.8
LKI_1945,1982-11,2691.8
LKI_1945,1982-12,2699.6
LKI_1945,1983-01,2717.3
LKI_1945,1983-02,2729.1
LKI_1945,1983-03,2735.0
LKI_1945,1983-04,2733.0
LKI_1945,1983-05,2725.2
LKI_1945,1983-06,2738.9
LKI_1945,1983-07,2752.7
LKI_1945,1983-08,2768.4
LKI_1945,1983-09,2772.3
LKI_1945,1983-10,2788.1
LKI_1945,1983-11,2792.0
LKI_1945,1983-12,2801.8
LKI_1945,1984-01,2870.6
LKI_1945,1984-02,2884.3
LKI_1945,1984-03,2894.2
LKI_1945,1984-04,2894.2
LKI_1945,1984-05,2886.3
LKI_1945,1984-06,2911.8
LKI_1945,1984-07,2905.9
LKI_1945,1984-08,2933.4
LKI_1945,1984-09,2927.6
LKI_1945,1984-10,2933.4
LKI_1945,1984-11,2941.3
LKI_1945,1984-12,2943.3
LKI_1945,1985-01,2966.8
LKI_1945,1985-02,2982.6
LKI_1945,1985-03,2998.3
LKI_1945,1985-04,3004.2
LKI_1945,1985-05,2996.3
LKI_1945,1985-06,3006.1
LKI_1945,1985-07,3008.1
LKI_1945,1985-08,3010.1
LKI_1945,1985-09,3012.0
LKI_1945,1985-10,3012.0
LKI_1945,1985-11,3017.9
LKI_1945,1985-12,3025.8
LKI_1945,1986-01,3053.3
LKI_1945,1986-02,3057.2
LKI_1945,1986-03,3051.3
LKI_1945,1986-04,3045.4
LKI_1945,1986-05,3041.5
LKI_1945,1986-06,3051.3
LKI_1945,1986-07,3053.3
LKI_1945,1986-08,3061.2
LKI_1945,1986-09,3063.1
LKI_1945,1986-10,3061.2
LKI_1945,1986-11,3055.3
LKI_1945,1986-12,3059.2
LKI_1945,1987-01,3063.6
LKI_1945,1987-02,3060.5
LKI_1945,1987-03,3066.6
LKI_1945,1987-04,3072.7
LKI_1945,1987-05,3081.9
LKI_1945,1987-06,3109.4
LKI_1945,1987-07,3124.7
LKI_1945,1987-08,3139.9
LKI_1945,1987-09,3121.6
LKI_1945,1987-10,3115.5
LKI_1945,1987-11,3106.3
LKI_1945,1987-12,3109.4
LKI_1945,1988-01,3121.6
LKI_1945,1988-02,3127.7
LKI_1945,1988-03,3136.9
LKI_1945,1988-04,3139.9
LKI_1945,1988-05,3133.8
LKI_1945,1988-06,3152.1
LKI_1945,1988-07,3188.8
LKI_1945,1988-08,3198.0
LKI_1945,1988-09,3179.6
LKI_1945,1988-10,3170.5
LKI_1945,1988-11,3167.4
LKI_1945,1988-12,3167.4
LKI_1945,1989-01,3188.8
LKI_1945,1989-02,3204.1
LKI_1945,1989-03,3207.1
LKI_1945,1989-04,3216.3
LKI_1945,1989-05,3222.4
LKI_1945,1989-06,3231.6
LKI_1945,1989-07,3271.3
LKI_1945,1989-08,3283.5
LKI_1945,1989-09,3259.0
LKI_1945,1989-10,3259.0
LKI_1945,1989-11,3252.9
LKI_1945,1989-12,3259.0
LKI_1945,1990-01,3280.4
LKI_1945,1990-02,3304.9
LKI_1945,1990-03,3307.9
LKI_1945,1990-04,3317.1
LKI_1945,1990-05,3320.1
LKI_1945,1990-06,3326.2
LKI_1945,1990-07,3369.0
LKI_1945,1990-08,3387.3
LKI_1945,1990-09,3381.2
LKI_1945,1990-10,3384.3
LKI_1945,1990-11,3372.1
LKI_1945,1990-12,3372.1
LKI_1945,1991-01,3390.4
LKI_1945,1991-02,3414.8
LKI_1945,1991-03,3424.0
LKI_1945,1991-04,3427.0
LKI_1945,1991-05,3430.1
LKI_1945,1991-06,3451.5
LKI_1945,1991-07,3491.2
LKI_1945,1991-08,3512.6
LKI_1945,1991-09,3488.1
LKI_1945,1991-10,3475.9
LKI_1945,1991-11,3482.0
LKI_1945,1991-12,3475.9
LKI_1945,1992-01,3521.7
LKI_1945,1992-02,3555.3
LKI_1945,1992-03,3564.5
LKI_1945,1992-04,3564.5
LKI_1945,1992-05,3576.7
LKI_1945,1992-06,3588.9
LKI_1945,1992-07,3631.7
LKI_1945,1992-08,3647.0
LKI_1945,1992-09,3622.5
LKI_1945,1992-10,3616.4
LKI_1945,1992-11,3619.5
LKI_1945,1992-12,3622.5
LKI_1945,1993-01,3665.3
LKI_1945,1993-02,3686.7
LKI_1945,1993-03,3701.9
LKI_1945,1993-04,3701.9
LKI_1945,1993-05,3708.0
LKI_1945,1993-06,3717.2
LKI_1945,1993-07,3760.0
LKI_1945,1993-08,3772.2
LKI_1945,1993-09,3744.7
LKI_1945,1993-10,3741.6
LKI_1945,1993-11,3744.7
LKI_1945,1993-12,3750.8
LKI_1945,1994-01,3778.3
LKI_1945,1994-02,3802.7
LKI_1945,1994-03,3814.9
LKI_1945,1994-04,3811.9
LKI_1945,1994-05,3818.0
LKI_1945,1994-06,3824.1
LKI_1945,1994-07,3866.9
LKI_1945,1994-08,3891.3
LKI_1945,1994-09,3860.8
LKI_1945,1994-10,3851.6
LKI_1945,1994-11,3848.5
LKI_1945,1994-12,3848.5
LKI_1945,1995-01,3876.0
LKI_1945,1995-02,3894.4
LKI_1945,1995-03,3906.6
LKI_1945,1995-04,3909.6
LKI_1945,1995-05,3909.6
LKI_1945,1995-06,3924.9
LKI_1945,1995-07,3952.4
LKI_1945,1995-08,3973.8
LKI_1945,1995-09,3937.1
LKI_1945,1995-10,3924.9
LKI_1945,1995-11,3921.8
LKI_1945,1995-12,3918.8
LKI_1945,1996-01,3940.2
LKI_1945,1996-02,3958.5
LKI_1945,1996-03,3976.8
LKI_1945,1996-04,3973.8
LKI_1945,1996-05,3967.7
LKI_1945,1996-06,3989.0
LKI_1945,1996-07,4025.7
LKI_1945,1996-08,4047.1
LKI_1945,1996-09,4016.5
LKI_1945,1996-10,4007.4
LKI_1945,1996-11,4010.4
LKI_1945,1996-12,4010.4
LKI_1945,1997-01,4021.6
LKI_1945,1997-02,4037.5
LKI_1945,1997-03,4041.5
LKI_1945,1997-04,4041.5
LKI_1945,1997-05,4045.5
LKI_1945,1997-06,4045.5
LKI_1945,1997-07,4045.5
LKI_1945,1997-08,4045.5
LKI_1945,1997-09,4045.5
LKI_1945,1997-10,4057.5
LKI_1945,1997-11,4057.5
LKI_1945,1997-12,4065.5
LKI_1945,1998-01,4069.5
LKI_1945,1998-02,4077.5
LKI_1945,1998-03,4081.5
LKI_1945,1998-04,4089.4
LKI_1945,1998-05,4085.5
LKI_1945,1998-06,4081.5
LKI_1945,1998-07,4081.5
LKI_1945,1998-08,4081.5
LKI_1945,1998-09,4081.5
LKI_1945,1998-10,4085.5
LKI_1945,1998-11,4089.4
LKI_1945,1998-12,4093.4
LKI_1945,1999-01,4089.4
LKI_1945,1999-02,4097.4
LKI_1945,1999-03,4097.4
LKI_1945,1999-04,4097.4
LKI_1945,1999-05,4105.4
LKI_1945,1999-06,4097.4
LKI_1945,1999-07,4097.4
LKI_1945,1999-08,4101.4
LKI_1945,1999-09,4101.4
LKI_1945,1999-10,4117.4
LKI_1945,1999-11,4121.4
LKI_1945,1999-12,4149.4
LKI_1945,2000-01,4137.4
LKI_1945,2000-02,4165.3
LKI_1945,2000-03,4177.3
LKI_1945,2000-04,4173.3
LKI_1945,2000-05,4177.3
LKI_1945,2000-06,4209.3
LKI_1945,2000-07,4213.2
LKI_1945,2000-08,4213.2
LKI_1945,2000-09,4225.2
LKI_1945,2000-10,4233.2
LKI_1945,2000-11,4249.2
LKI_1945,2000-12,4257.2
LKI_1945,2001-01,4265.6
LKI_1945,2001-02,4278.2
LKI_1945,2001-03,4286.7
LKI_1945,2001-04,4307.7
LKI_1945,2001-05,4316.1
LKI_1945,2001-06,4324.5
LKI_1945,2001-07,4328.7
LKI_1945,2001-08,4320.3
LKI_1945,2001-09,4332.9
LKI_1945,2001-10,4337.1
LKI_1945,2001-11,4332.9
LKI_1945,2001-12,4341.3
LKI_1945,2002-01,4353.9
LKI_1945,2002-02,4358.1
LKI_1945,2002-03,4366.5
LKI_1945,2002-04,4383.3
LKI_1945,2002-05,4395.9
LKI_1945,2002-06,4400.1
LKI_1945,2002-07,4395.9
LKI_1945,2002-08,4404.3
LKI_1945,2002-09,4404.3
LKI_1945,2002-10,4412.7
LKI_1945,2002-11,4408.5
LKI_1945,2002-12,4421.1
LKI_1945,2003-01,4429.5
LKI_1945,2003-02,4433.7
LKI_1945,2003-03,4446.4
LKI_1945,2003-04,4442.1
LKI_1945,2003-05,4442.1
LKI_1945,2003-06,4450.6
LKI_1945,2003-07,4446.4
LKI_1945,2003-08,4459.0
LKI_1945,2003-09,4467.4
LKI_1945,2003-10,4459.0
LKI_1945,2003-11,4467.4
LKI_1945,2003-12,4475.8
LKI_1945,2004-01,4480.0
LKI_1945,2004-02,4496.8
LKI_1945,2004-03,4513.6
LKI_1945,2004-04,4513.6
LKI_1945,2004-05,4534.6
LKI_1945,2004-06,4551.4
LKI_1945,2004-07,4543.0
LKI_1945,2004-08,4559.8
LKI_1945,2004-09,4559.8
LKI_1945,2004-10,4576.6
LKI_1945,2004-11,4585.0
LKI_1945,2004-12,4606.0
LKI_1945,2005-01,4610.3
LKI_1945,2005-02,4622.9
LKI_1945,2005-03,4643.9
LKI_1945,2005-04,4631.3
LKI_1945,2005-05,4639.7
LKI_1945,2005-06,4656.5
LKI_1945,2005-07,4643.9
LKI_1945,2005-08,4652.3
LKI_1945,2005-09,4669.1
LKI_1945,2005-10,4669.1
LKI_1945,2005-11,4660.7
LKI_1945,2005-12,4677.5
LKI_1945,2006-01,4666.7
LKI_1945,2006-02,4680.6
LKI_1945,2006-03,4694.6
LKI_1945,2006-04,4717.8
LKI_1945,2006-05,4722.5
LKI_1945,2006-06,4727.1
LKI_1945,2006-07,4722.5
LKI_1945,2006-08,4736.4
LKI_1945,2006-09,4727.1
LKI_1945,2006-10,4722.5
LKI_1945,2006-11,4727.1
LKI_1945,2006-12,4741.1
LKI_1945,2007-01,4741.1
LKI_1945,2007-02,4755.0
LKI_1945,2007-03,4778.2
LKI_1945,2007-04,4801.5
LKI_1945,2007-05,4815.4
LKI_1945,2007-06,4820.1
LKI_1945,2007-07,4820.1
LKI_1945,2007-08,4815.4
LKI_1945,2007-09,4824.7
LKI_1945,2007-10,4852.6
LKI_1945,2007-11,4875.9
LKI_1945,2007-12,4913.0
LKI_1945,2008-01,4894.4
LKI_1945,2008-02,4908.4
LKI_1945,2008-03,4945.6
LKI_1945,2008-04,4959.5
LKI_1945,2008-05,4992.1
LKI_1945,2008-06,5006.0
LKI_1945,2008-07,5001.4
LKI_1945,2008-08,4992.1
LKI_1945,2008-09,5006.0
LKI_1945,2008-10,5001.4
LKI_1945,2008-11,4987.4
LKI_1945,2008-12,4978.1
LKI_1945,2009-01,4954.9
LKI_1945,2009-02,4973.5
LKI_1945,2009-03,4982.8
LKI_1945,2009-04,4992.1
LKI_1945,2009-05,5006.0
LKI_1945,2009-06,5001.4
LKI_1945,2009-07,4987.4
LKI_1945,2009-08,5006.0
LKI_1945,2009-09,5010.7
LKI_1945,2009-10,5010.7
LKI_1945,2009-11,5019.9
LKI_1945,2009-12,5029.2
LKI_1945,2010-01,5015.3
LKI_1945,2010-02,5024.6
LKI_1945,2010-03,5080.4
LKI_1945,2010-04,5094.3
LKI_1945,2010-05,5099.0
LKI_1945,2010-06,5099.0
LKI_1945,2010-07,5080.4
LKI_1945,2010-08,5089.7
LKI_1945,2010-09,5103.6
LKI_1945,2010-10,5117.6
LKI_1945,2010-11,5112.9
LKI_1945,2010-12,5145.4
LKI_1945,2011-01,5139.4
LKI_1945,2011-02,5175.0
LKI_1945,2011-03,5236.1
LKI_1945,2011-04,5261.5
LKI_1945,2011-05,5266.6
LKI_1945,2011-06,5266.6
LKI_1945,2011-07,5256.4
LKI_1945,2011-08,5266.6
LKI_1945,2011-09,5287.0
LKI_1945,2011-10,5292.0
LKI_1945,2011-11,5297.1
LKI_1945,2011-12,5307.3
LKI_1945,2012-01,5281.9
LKI_1945,2012-02,5307.3
LKI_1945,2012-03,5363.3
LKI_1945,2012-04,5383.6
LKI_1945,2012-05,5378.5
LKI_1945,2012-06,5383.6
LKI_1945,2012-07,5368.4
LKI_1945,2012-08,5383.6
LKI_1945,2012-09,5429.4
LKI_1945,2012-10,5439.6
LKI_1945,2012-11,5444.7
LKI_1945,2012-12,5454.9
LKI_1945,2013-01,5424.3
LKI_1945,2013-02,5439.6
LKI_1945,2013-03,5485.4
LKI_1945,2013-04,5490.5
LKI_1945,2013-05,5500.7
LKI_1945,2013-06,5500.7
LKI_1945,2013-07,5475.2
LKI_1945,2013-08,5480.3
LKI_1945,2013-09,5521.0
LKI_1945,2013-10,5515.9
LKI_1945,2013-11,5521.0
